frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	4697.65665	5858.89841	6897.7823	4980.63513	6196.25546	5364.70025	6507.73999	6182.25812	5169.77159	4000.06116	6149.45723	5711.10156	5868.14027	4440.00725	5761.93076	6434.58866	6043.99052	6406.9417	4466.74982	4672.16926	6825.38477	4945.93728	5658.76574	5446.99981	6806.26921	6731.38638	5206.92822	5795.5256	5554.99576	5902.80474	6448.93811	5384.10025	2934.18838	6898.72733	5648.66167	5279.34955	5061.1303	7217.46755	7687.64225	7417.65547	7826.16049	7791.69588	6637.30804	7944.52307	7693.01067	7814.5937	7475.59747	7265.03647	7799.93803	7667.97538	7095.16445	7719.33249	6738.65953	7448.0607	8035.22782	7824.37648	7859.31066	7995.16138	7301.38338	8266.02074	7436.34664	8077.12999	7175.75943	8175.07541	7347.10704	7561.40552	7551.53023	7497.71441	7432.29125	7803.95499	8144.37294	7740.35858	7985.00542	7086.79063	7140.24887	7757.90687	6442.36543	7262.43436	7522.19237	7333.98628	7538.88766	7524.00425	7416.53802	7738.58757	7606.69048	7427.20376	6039.59765	7034.64478	7633.45532	7235.56641	7635.76156	8264.76916	7090.76473	7970.31612	7215.20004	7842.5128	7219.34292	7792.81242	7428.06985	7236.00105	7149.74103	7388.94938	6754.3352	6570.43813	8122.63318	7249.98107	8048.92679	7295.89036	7878.60815	7921.73854	7403.86941	8316.85303	7850.77016	8339.74366	7608.07185	7734.22096	8468.93423	7988.45165	7540.78388	8518.28515	6765.90172	7844.76142	8372.14604	8595.21312	8289.3558	7616.47966	7808.29116	7386.54014	7757.71889	8027.45379	7736.98651	8387.032	8002.08427	7857.13966	7929.09475	7982.6383	9235.35128	8469.56886	8809.06288	7636.7796	7969.25174	6702.7179	7957.68343	7973.83733	7917.58875	8247.47912	8079.19034	8385.58158	7432.46665	8152.14769	8219.72798	7801.60275	7852.60503	8097.95404	6483.17664	7751.84454	7675.56156	8131.22418	8559.59668	8236.62953	7617.96639	7362.31714	7798.43194	7746.30368	7748.70202	8352.41804	8021.49493	7651.55762	7791.41478	7793.83078	8604.70724	7602.83804	8203.66186	7383.51922	7045.22209	7009.43975
3900	4200	4641.43464	5647.37911	6273.85386	4805.3758	5678.96072	5332.85126	6445.9758	6425.54013	4055.32631	4448.07381	6009.11819	6189.17011	5107.72676	4432.12455	5636.79976	5818.10448	6698.544	6050.81944	4313.89107	4625.17048	6660.13981	4700.90334	5765.53279	5465.35417	6058.67465	6881.1946	5182.10858	5184.6875	5020.12452	5949.97587	5679.67244	5163.53317	2899.64514	6287.04377	5458.6916	5175.94989	5840.49917	7619.931	7610.23827	6987.37798	7731.81393	7438.13454	6455.6316	7968.71215	7385.36321	7780.89272	7058.68693	7215.4498	7619.46114	7453.45111	7195.97788	7399.89209	6556.25334	6641.33525	7664.36685	7711.55541	7907.51842	7807.58924	7268.86519	7367.36082	7103.23479	7378.35033	7135.76166	8037.97609	7221.92913	7328.32765	7449.40141	7511.68039	7244.35563	6659.94464	8111.38664	7658.44727	7508.78535	6879.57534	7322.49127	7505.50939	5958.79369	7192.14238	7215.11539	7141.16376	7393.15588	7352.10106	6965.93967	7482.98009	7093.78292	7307.26534	5849.38143	6770.42772	7499.87226	7086.34365	7398.05841	8204.97028	7177.14232	7817.31596	6902.39251	7241.87864	7140.61736	7689.27546	7233.23087	6862.333	7419.29561	7234.07758	7165.03031	6634.81184	7784.2208	6972.46632	7982.70654	7139.48869	7705.48218	7884.07521	6656.33636	8227.67908	7683.07205	8264.36902	6970.35689	7445.61122	7954.30357	7694.11216	7719.57216	8068.93311	6596.81284	7325.76828	8002.28247	8477.38134	8372.16172	7424.00344	7799.95825	7450.89867	7465.44846	7555.69317	7327.90272	8138.13596	7754.88485	7835.94196	8029.09332	7888.18386	8468.93788	6969.16485	8410.98611	7587.24433	7338.99838	7039.55951	7467.10397	7655.40874	6819.96474	7576.45199	7712.2346	8220.30102	7078.30927	7738.76094	8026.03244	7677.86943	7609.10013	7854.50282	6489.19249	7381.70311	7137.41687	7639.26176	8066.56618	8006.87558	7801.17512	7158.66324	7309.19325	7331.67611	7236.87961	8016.39297	7789.71656	7398.27947	7925.25452	7586.87252	7753.48473	8105.32959	7966.61183	7086.512	6796.37715	6755.91006
4200	4500	4590.47657	5727.36275	6047.10513	4623.13059	5320.1323	4992.59016	6558.33607	6113.34009	3415.43264	3938.87449	5231.77084	5867.77618	5617.47914	3983.87279	5954.69672	5246.95645	6275.98569	5802.86975	4403.80153	4383.64714	5866.673	4581.60747	5266.0045	5442.62212	5846.41853	6360.82748	5259.02457	5199.95945	5137.02109	5247.72964	5593.35693	5088.8234	3134.97405	6415.98543	5629.57595	4828.35956	4704.41713	6420.60458	6999.3228	6530.89704	7503.54698	7426.56688	5601.4501	7414.65459	7322.53429	7486.6504	7137.39437	6936.55913	7341.1773	7433.27215	7163.45148	7162.88097	6701.90179	6823.86142	7564.67864	7111.3086	7988.40029	7687.79868	6977.648	7560.50692	7005.9651	7424.43905	7044.84801	7734.48952	6914.37516	7136.14837	6970.88057	7229.50737	5768.82608	7007.60115	7473.34376	7061.48235	7234.92077	7210.55868	7062.45314	7556.26445	5957.09357	7113.77239	7133.06365	7107.03978	7294.56849	7195.72919	7032.48084	7368.84923	7446.56471	7179.25697	6057.48353	7158.02633	7228.70725	7175.16423	7337.39237	8063.48957	6980.77207	7042.70655	6905.96307	7488.96819	6723.41123	7547.93474	6916.21875	7072.67658	7015.95112	7215.18723	6673.19277	5727.01524	7433.49476	6697.53889	6861.43534	6082.09612	7659.71314	7736.86584	6977.46023	7423.74844	7640.92844	7779.20224	6709.72875	7285.37471	7772.75351	7691.75837	7494.90202	7755.18505	7319.90988	7147.3463	7579.26257	7453.979	8036.06368	7460.99413	7286.78539	7747.18667	7428.83782	7233.28772	7612.30672	7964.52793	7359.19168	7476.30411	7397.2451	7426.01992	6695.90135	7670.09742	7971.63028	7256.32551	7539.28371	6755.72938	7693.08705	7995.37266	6686.83808	7340.13503	7392.55912	7526.93015	7190.24637	7382.78595	7477.09519	7655.67827	7436.83158	7499.59425	6409.36631	7648.59123	7305.34982	8230.05062	7891.19574	7549.23528	7318.76117	6574.54775	7181.87621	7151.11734	6723.69236	7777.28107	7493.01209	7322.42277	7605.63679	7762.77254	7322.26229	6518.11044	7839.3512	6735.24327	6715.82686	6655.14171
4500	4800	4265.57115	4227.35931	5802.82159	4394.04897	5471.01315	5196.47995	6074.71295	5598.95499	4434.71337	3630.3382	5186.22577	5126.41607	5567.06755	4034.56985	5274.15679	5673.75563	4410.63739	5212.4895	4213.02993	4353.96458	5898.52637	4366.08441	4995.91664	4879.16682	5877.30259	6288.56206	4685.60191	4967.65352	5899.02967	5164.19926	7207.19368	4687.69081	2563.64648	5822.37045	5690.15045	4826.81487	5635.73931	6756.73037	7923.4412	6427.08231	7452.21446	7140.15112	5909.68897	7194.78561	7129.30258	7617.43631	6740.00352	6865.74682	7283.20502	7300.77849	6724.99699	7107.11514	6051.80425	6782.29406	7754.57924	7294.97051	7644.42794	7471.1234	6786.0208	7004.12358	6929.84414	7634.28135	6713.64204	7455.49197	6857.68768	6605.40041	7059.02258	6845.81655	6722.76534	6162.46303	7535.24211	7340.44438	6951.34371	6642.96996	6569.5371	7153.35704	5298.09824	6788.71962	6784.91641	6860.5432	7015.73822	7118.3668	7222.97545	7349.75115	7070.69284	7008.84949	5822.18966	6603.63303	6814.55996	7263.86072	7231.76514	7685.11445	6540.31573	6671.56761	6663.28037	7133.79067	6434.04945	7278.33427	6788.9446	6828.63463	6888.35802	6916.35624	6944.87236	5143.98024	6419.7883	6479.33258	7536.47005	7442.34805	7626.4214	7198.04754	6824.52202	7490.7278	7405.40126	7844.535	6927.65365	7095.79715	7468.83112	7769.1334	6900.37824	7539.53625	6475.88219	6952.51467	7633.95354	7888.62624	7748.84918	7367.64088	7109.01906	7235.16332	7165.18227	7406.1537	7060.95383	7536.58836	7182.34414	6941.27126	7427.26754	7325.53931	8108.27231	6621.21588	8091.96755	7202.71948	7341.657	6711.96621	6982.61785	7338.6476	6045.8719	7113.03891	7170.63728	7456.34534	6536.7105	7530.6291	7411.29705	7425.92189	6952.30748	7459.4681	5988.15727	6836.47201	7055.99713	7695.02482	7921.68636	7477.89447	7007.85124	6489.57232	7038.23501	7114.27257	6573.39639	7598.66663	7089.80179	7199.94909	7471.07154	7319.66704	7766.58111	6312.66883	6839.03865	6763.64742	6431.09587	6365.84811
4800	5100	4242.53063	5349.33279	5798.80084	4321.36237	5051.41471	5313.85325	5906.9078	5134.04353	3628.29322	3603.37662	4765.39027	5577.65461	5890.5208	3523.04742	5306.219	4851.78298	7508.51467	5080.30099	4145.40651	4559.31183	5554.56113	4259.27184	4759.86683	4641.84602	5739.27255	5152.61725	5318.90042	5535.46715	4966.18558	5067.57971	6794.99618	4740.12741	2231.56299	5565.68293	5099.22519	4304.11078	4802.8054	6523.46818	7431.95155	6870.36755	7275.50991	6941.40801	5833.90201	7002.08989	6916.33393	7160.42206	6006.22683	6596.67103	7076.4283	6833.03388	6927.17931	7116.83155	6025.26613	6257.2142	7062.90077	6218.04615	6537.23227	7667.1758	6673.8021	6913.67098	6663.86643	7471.39415	6289.17119	7476.43756	6758.63168	6852.64051	7004.34789	6829.22645	5763.61425	6740.23625	7457.74313	6482.41173	7435.6753	5968.80427	6738.41512	7175.52215	6308.97358	6766.50426	6830.13532	6447.72438	5992.50345	6821.04922	6359.19267	6750.41431	6755.09367	6812.51384	5898.53862	6296.3638	7040.24018	6353.11457	6606.09934	7339.26448	6525.34784	6917.01494	6678.80829	6691.36189	6594.3643	7186.00024	6596.30046	6482.21974	6715.47658	6628.68967	6738.90376	5946.21187	7609.1572	6356.52368	7423.5047	6751.99996	7485.30976	6967.99232	6375.4614	7423.35574	6991.13104	7625.98721	5815.27942	6801.79372	7823.87887	7215.50312	7235.1627	7724.02566	6566.52105	6923.55166	7232.01584	6966.41548	6706.20143	6922.80993	7037.03408	6346.24556	6899.99138	7082.70949	6387.92745	7220.03751	6700.29051	6847.95617	7319.95839	7096.11385	7429.02906	7538.91037	7206.25578	6461.77461	7396.4281	5890.99726	6443.37826	7193.07565	7184.3195	7692.31788	7010.77852	7439.92951	6112.85077	7057.97642	7173.4873	7133.13412	7170.90381	7146.04685	6342.38519	6809.54963	6723.98793	7302.00772	7011.58692	7009.73253	6623.33161	6878.08881	6723.43296	6436.34187	6692.77264	7189.11424	6977.90358	6720.57132	7147.72598	6839.06023	8095.8403	6782.62129	7859.89176	6065.92716	6117.53258	5988.16005
5100	5400	4038.97287	4379.0273	5268.74805	4300.90392	4910.45022	4530.51873	5697.09682	5001.69694	4488.63922	3580.52939	4731.22872	5132.94943	5521.79828	3657.30602	4733.07747	4917.89963	5327.18665	4519.75994	3963.7792	3715.62876	5216.68569	4151.13459	4798.92104	5322.71256	5594.95189	5222.43298	4239.17312	4467.10326	5787.50345	5314.28561	5955.31624	3990.39229	3009.30756	5347.13354	4014.20352	4387.57407	4534.56241	5946.74702	6626.24448	5937.93087	7000.68228	6998.61129	5384.45395	6806.83074	6574.49839	7323.97485	6576.21185	6347.3225	6933.42765	6653.7789	6730.52768	6521.1547	5416.39863	6151.31171	7035.71526	7042.46368	6955.09558	7672.58197	6450.11792	6998.5456	6560.5571	6670.0863	6627.42553	7246.71251	6694.40834	6502.54044	6413.20037	6547.32527	6091.97711	5588.65612	7544.10404	6627.03224	7212.10794	6675.01286	6553.83401	6711.35742	5162.099	6406.0279	6697.31782	6360.47726	6936.82643	6622.27617	6449.95258	6737.73367	6410.69444	6583.41118	5420.62877	6012.66778	6777.34914	7425.31869	6877.40201	7538.43045	6257.17483	6993.88662	6378.02983	6782.90976	6642.93708	7313.08947	6820.56397	6621.51507	6415.5836	6572.54497	6570.37067	5647.42168	6900.56676	6416.04067	6761.27629	5412.20928	6704.78938	7023.82128	5679.08288	6966.0952	6836.16597	7638.02849	6107.37128	6646.58577	7325.30792	6960.62309	7034.79509	7084.2004	6444.64042	6298.64235	7236.8677	7699.90492	7455.11979	7004.58449	6799.92095	6581.42022	6320.95401	6145.71206	6571.50109	6969.27518	6947.77731	6595.78686	6668.28472	7014.12339	6940.63468	7342.68185	7702.91554	6701.78415	7224.9603	6763.5598	6715.17193	6938.59678	6106.49549	6925.90227	6474.01565	6897.24876	6638.43708	6881.71852	6945.47537	6896.63296	6713.41207	6915.86469	5910.46896	6169.04142	6965.25224	8083.97267	7061.63132	7213.15352	6642.82113	6257.96143	6346.67443	6483.55368	6285.93558	7409.48735	6861.16491	6642.56272	7120.61068	6988.93615	7139.85173	6090.43448	6584.57266	6604.25516	6049.33743	5875.14767
5400	5700	4056.11428	4080.96352	5061.55129	4180.53683	4898.91255	4880.27028	5035.3136	5208.16734	2905.90336	3208.53826	4514.42872	4755.45893	4792.48564	3723.81139	4571.05098	4872.75076	5550.00406	4860.30281	3971.20286	3323.9455	5159.18517	3816.21739	4320.69411	5137.10909	5542.75	4633.93888	4881.66967	5343.09082	4647.97971	4271.63018	4749.0127	4487.36091	2445.76666	6242.99514	4572.94007	4158.6341	4328.87814	5171.26037	7459.46872	6853.2226	7391.23799	6327.15438	5313.17671	6600.59838	6750.66567	6856.63709	6951.90691	6531.94109	6205.81951	6663.16824	6377.75862	6722.59994	6532.19239	6498.01976	6577.26485	7175.54772	7414.30073	6878.37286	6360.46649	7064.1612	6356.31283	7063.43157	6593.32946	7020.47114	6557.26458	6431.6529	6727.54064	6767.35325	5865.15387	7491.9212	7542.31338	6579.50662	6746.35748	6340.43008	6660.97532	6670.97887	5412.13013	6526.51008	6418.98553	6402.49361	5897.84889	6648.5883	6265.46304	6926.34694	6406.73169	6477.30104	5259.18431	6045.55356	6856.4882	6474.79885	6349.1903	7724.84549	6083.46269	6821.40851	6093.31094	6635.70979	5731.40102	6983.03435	6634.81277	6342.13881	6300.14876	6366.22744	7203.21238	4702.26526	7328.55599	5975.76129	6636.73284	5840.8786	6654.37054	6325.96445	6314.67502	6812.96806	6596.76332	7508.56707	6346.23802	6372.87639	7040.4225	6838.41323	6759.86051	6916.96258	5958.45557	6630.34423	6692.2519	7826.87376	7645.9123	6970.08064	6471.43677	5697.15131	6525.35077	6877.65188	6355.04379	6929.96922	6735.58537	6599.35424	6593.34714	6847.16189	8363.96961	6524.53331	7555.15054	6333.73696	6779.64772	6343.09878	6426.87784	6991.84478	4969.0465	7102.40119	6632.27243	7186.96818	6058.93591	7166.25797	7019.93569	6909.17419	6553.71445	7219.33702	5879.66351	6384.81428	6885.21885	7891.16908	6780.91715	7258.15719	6502.68043	5872.52838	6323.89851	6431.06352	5394.40875	7110.527	6947.19833	6615.29603	6314.37553	6691.95718	8831.58709	5461.16818	7463.28405	5995.21525	5716.6327	5626.82244
5700	6000	4009.8819	3520.11287	4650.54433	3895.77684	4310.44641	4648.14531	5098.93602	4479.50209	3368.48687	3072.83185	3992.06365	5213.14994	4939.40935	3388.95636	4222.16309	4654.98617	7210.76105	4332.48358	3599.56025	4306.30506	4927.04609	4039.92613	4666.46653	4634.76133	5456.20229	3878.54182	4188.79473	5372.56164	5118.38428	4630.66787	8733.39355	3959.03746	5579.45675	5230.0743	4884.18684	4029.6903	4962.13783	5689.62795	6612.08312	5799.74455	7129.76287	6890.40636	4972.97215	6451.60443	6621.34313	7023.88354	5924.49353	6155.41413	6739.40544	6392.25127	6423.73123	6544.68485	5079.3683	6050.95686	6828.92772	6546.85253	6951.31832	6705.43404	6367.73655	6936.87287	6628.05983	7068.53382	5415.36248	7321.2732	6441.744	6503.12119	6425.36633	6438.06012	5742.40021	6518.2462	7253.10136	6392.55048	6197.84887	6301.95702	6497.82388	6571.2615	6119.43992	6348.24436	6619.2825	6184.42429	6047.25715	6178.77267	6366.57549	6714.48933	6444.39926	6312.72457	5283.36839	6160.87757	6673.24253	6431.22878	6318.66701	7693.26995	6353.18526	6634.33426	6349.4953	6636.85579	6691.475	6846.59203	6201.33423	6114.62255	6157.74256	6427.94801	5610.45193	4605.77014	6886.13455	5740.42683	6390.52108	6371.45465	6882.36608	6617.4855	6933.91024	6653.94306	6549.43412	7043.89087	5502.85791	6445.09093	6480.18486	6540.67595	6063.67774	6765.62888	6438.66793	5591.76916	6560.2979	7358.40581	6527.7536	6402.59085	6503.87941	6261.12753	6371.9593	6755.54809	6085.38587	7069.69285	6639.91512	6640.00175	6400.4997	6493.64103	7014.95186	6560.71209	7411.17351	6243.66817	5994.19664	6029.46693	6587.38731	7024.25642	6018.44714	6288.86259	6540.62598	6661.77424	6127.99202	6618.14959	6962.22539	6896.55572	6657.17525	6506.55412	5143.86671	6283.45219	6900.16237	6682.93283	6763.96561	6857.12639	6712.24137	6632.33231	6322.17635	6187.64369	6224.76348	6766.30746	6476.11727	6071.24155	6839.75644	6585.36295	6774.69792	5076.05789	7164.53913	5794.16215	5391.15066	5554.31954
6000	6300	3289.539	3885.9428	5036.81526	4147.52649	4404.70121	4517.35172	5407.11823	4988.28248	3256.88634	2836.83535	4088.37626	3864.03223	4174.46849	4074.18786	4547.68638	4070.28826	4635.75761	4658.7721	3693.93172	3765.84315	4803.63463	3902.97993	3835.07111	4479.2396	4942.72924	4703.12731	4932.63576	4613.02382	5308.92562	3953.46531	4030.48425	4025.48705	2746.25185	4179.70388	3085.9555	3865.73095	4059.21396	4170.50038	6688.24625	6025.93858	7138.84783	6695.94994	5196.47799	6380.54793	6438.77926	6589.91235	6926.20594	6060.80525	6382.71197	6506.64312	6457.04548	6769.14567	5320.71222	5905.98308	6390.78587	6897.02592	6850.59047	6842.03353	5660.02611	6776.10158	6294.06859	6918.78032	6913.8354	6995.80907	6356.90401	6206.78778	5982.62715	6187.83025	5679.31156	6177.5038	6783.32794	6656.72484	6353.40188	5677.25066	6238.15489	6802.37183	5219.15168	6504.61484	6260.33329	6010.0672	6321.15464	5830.05784	6204.91225	6672.38434	6076.54577	6040.67286	5793.32371	6502.84466	6179.3136	6296.88059	6044.85701	6883.15443	5817.57552	7027.42512	6031.31137	6551.89829	5810.33251	6513.89356	6266.8033	6334.92448	6162.84142	6270.49267	6475.74211	5649.88081	6524.32788	5854.2802	5854.02238	5574.48753	6281.34197	6595.91118	5697.0462	6546.68572	6443.45337	6970.55756	6122.45548	6054.89755	6714.4671	6507.98873	6407.83329	7198.8353	5440.22531	5668.71964	6661.80438	7274.07506	7033.96305	6294.21986	5784.44598	5961.94037	6334.35863	6347.39093	6638.70879	6824.63442	6290.77624	6145.41949	5721.74084	6115.85548	7443.76062	6144.59712	7170.45462	5992.02307	6548.06057	5099.08599	6091.07004	6650.66377	7248.42247	6897.29842	6104.69051	6811.03371	5580.70454	6069.63776	6999.18283	6486.69606	6338.87569	6315.16205	5842.60379	6460.65652	6137.42813	6765.04346	6950.94197	6639.83773	6158.58926	6052.06231	5932.07286	6022.25769	5460.7275	6553.62583	6217.95805	6299.05968	6344.13041	6062.09752	7116.5195	6178.00827	7268.2624	5461.88416	5183.98603	5165.70207
6300	6600	3265.14897	2950.67376	4454.05243	3981.84596	4716.44554	3881.35825	5379.33359	5067.93259	3064.59589	2601.65564	4551.87693	3989.70287	3841.34163	3521.59761	4193.328	3870.9293	7771.7279	4863.5869	3713.39218	4156.25146	4549.51988	3798.96428	4130.50019	3936.8673	4934.89358	4269.2848	4003.16148	4380.12981	3641.3672	4626.57413	5140.37288	4651.65056	4503.71398	5703.02019	4100.05182	4113.89149	4892.10758	4960.90947	7979.63752	6335.28127	6679.89508	6839.02241	4147.3894	6701.87569	6534.32108	7058.01172	6491.66218	6038.14435	6544.7612	6411.91831	5819.31347	6557.56932	5311.01918	5663.18486	6531.85334	6727.09316	6312.98224	7044.52366	5871.36456	6392.0612	6194.36639	6740.4753	5026.50094	7000.80057	6318.9396	6306.53631	6146.80548	6308.19024	4641.1201	6644.43387	6494.56981	5784.34529	6437.10056	5843.63703	6245.55492	6330.4995	4765.41815	6766.7408	6021.40921	6199.82759	5956.12277	6329.7997	6227.46938	6973.73487	6111.6058	5959.06197	4262.19109	5892.81168	6036.7244	5507.03378	5509.20446	7059.7672	5873.63335	6061.67102	5715.59258	6406.15218	6671.22918	6388.55766	6316.24884	6093.16574	5846.47366	6097.86533	6521.79922	4802.843	6748.16985	6349.42668	6750.97521	5948.14443	6128.47866	6874.32453	4502.58165	7221.88002	6428.32372	6547.74263	6445.18503	6102.32647	6769.44716	6327.80311	5988.31616	6295.01491	4975.40613	5213.73226	5969.22605	6665.37488	6319.56802	6464.78733	5880.04766	6939.73842	6069.54875	6129.92672	5490.56347	6703.0326	6011.88348	6227.69128	6018.25447	5859.11307	5767.16148	5461.61439	5826.73741	6204.16536	6866.81506	5665.06825	5772.4055	6349.28634	4590.73836	6558.05388	6279.40323	7152.87555	5337.19384	6579.25215	6294.37442	6726.35516	5852.04285	6547.02119	4602.21152	5951.21754	6035.92598	6384.71309	6090.54384	6186.11798	6078.44604	5799.54757	5768.22493	5713.8999	7059.95692	6295.21883	6106.91433	6177.31374	6131.3346	6321.91884	6566.30837	5363.15151	6633.96807	6137.17719	5460.06224	5187.00648
6600	6900	3474.63989	4211.1187	4383.20623	3750.09226	4109.72273	3435.55841	5658.10801	4683.69233	3041.72435	2041.27336	3852.71723	4633.04187	3056.21646	3109.62547	5095.96354	3555.47179	5275.74095	3987.70519	3557.03264	3473.98352	4629.21194	3881.64373	4033.47516	4359.05335	4972.38185	3596.54135	3943.75635	3213.47371	4236.08635	4615.19115	3553.91811	3975.00505	510.15879	4858.15117	3196.82728	2918.68587	3949.28702	4699.41719	6037.39902	6545.06132	6806.85952	6542.64601	5281.72765	6059.48307	6016.13205	6484.19424	6578.17053	5903.05877	6465.65864	6482.29309	6312.07483	6267.20549	4299.45332	5336.88908	6674.34621	5842.55945	7213.31189	6097.77729	5680.95698	6257.99211	5725.91722	6504.6344	6141.6908	6613.96321	5922.42809	6005.23058	6623.65788	6187.03897	5260.52353	6306.47652	6586.06939	6235.97004	5996.06359	5120.14464	5798.59186	6019.45454	4068.05944	5906.31947	6302.50822	6486.60394	6595.32266	6151.38868	6035.26632	6030.84836	6010.55543	6169.35745	5923.48559	5436.09399	5990.15681	6920.29668	5838.04127	6953.71618	5716.7478	6572.30474	5611.12709	6170.13532	6572.94723	6428.51202	5837.80365	5530.26919	6295.05944	5808.77195	5790.96591	4785.08173	7064.16031	5898.51729	6202.48684	5532.92398	6607.73959	6216.84653	4952.29921	5837.58373	6151.10541	6625.85591	5283.62648	5892.78559	6375.30025	5790.73963	5556.87034	6645.71999	4673.61026	6164.19327	6603.82557	5862.40041	6778.58161	6206.5172	5576.69631	5573.90082	5549.74505	5797.04961	5901.34797	6244.64766	5841.18437	6100.65275	6419.04007	6156.58863	6177.58065	6866.82558	6364.62971	6221.99264	7036.71911	5125.06998	6046.9625	6543.46122	4838.74209	6058.44795	6248.49648	6809.06981	5135.80378	6382.18944	6501.70246	5968.78101	5725.50497	6291.79279	6317.06822	5392.51339	6016.56642	7401.91815	6236.9789	6826.78237	6120.77748	6007.88921	5896.74242	5870.60928	5143.26591	6292.74296	5604.23247	5536.77892	6607.91453	5783.32767	6195.4625	6610.64563	6879.20392	5989.34241	5258.12478	5066.41899
