frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	4918.50516	4939.08541	6173.83846	4534.32488	5414.3862	4919.28214	6042.57729	6146.39099	4427.01812	3743.87155	5540.85869	5152.7172	4539.45486	4229.4524	5015.23672	6021.11267	7243.34714	6467.04768	5075.18931	4682.25796	6359.75963	4384.83014	5025.49486	4724.46597	5081.83429	5837.22153	5254.57333	4476.40512	4789.1577	5496.00469	5833.94336	5387.98221	4320.18167	6710.72645	6061.12972	6071.20658	5177.31546	6885.58817	4954.00007	4985.70837	5351.11043	5080.8269	5503.99046	5265.16176	5072.28979	5025.68919	5108.67359	4795.80756	5376.93902	5150.66959	5002.35787	4790.08543	5280.12067	5562.64901	5213.59991	5518.2141	5541.88321	5153.3521	5030.71102	5045.64084	5340.13926	5428.27125	5253.25651	5474.81772	4872.36821	5017.472	4599.81418	4856.41321	4214.86542	5486.60106	5006.32271	4792.35638	5210.78275	4488.94116	4563.60783	4721.20365	4373.57618	5229.35052	4956.8385	4759.68349	5113.7512	5022.42237	5429.25256	4963.2022	4848.66063	4451.39031	4731.00174	5028.9315	4948.26379	4900.26106	4881.64918	4735.83147	4769.38728	4820.00559	5131.85781	4828.4253	4589.54734	4835.95881	4698.85534	5062.25409	4344.93155	4647.18901	5091.23703	4343.67773	4446.6031	4766.85769	6222.09914	6745.12665	6574.22124	5818.6782	6074.77032	6385.47125	6279.54175	6201.02839	6099.0486	5877.38833	6603.85888	5844.92504	6335.9368	5977.38944	5440.80364	6617.8623	6668.34661	6446.77164	6980.73143	6247.07337	5797.20105	6137.15623	6459.18984	6590.56101	6961.82024	6450.78055	6204.73274	6124.74443	6114.11836	6277.9695	6186.88742	5672.1066	5985.66461	6694.00292	6164.34341	6373.86817	5880.33533	5231.93481	5337.15282	6414.87535	6060.67355	6031.89732	6442.07554	6096.27159	6705.87747	5501.65157	6150.91156	5916.42946	5551.3881	6385.17094	6371.19173	6193.80918	6449.96745	5896.24382	5992.02333	6385.50924	6441.56431	5916.53385	6175.93401	6276.20917	6311.4501	6028.2784	5677.87984	6259.10758	7025.24824	5038.67202	5324.34913	6204.88384	7280.17385	6995.59314
3900	4200	4647.21709	5163.4304	5665.494	4239.64779	5159.43987	4860.07573	4640.71731	5825.39095	3468.65283	3646.75812	5064.11995	5043.24654	4667.91248	3716.32013	4644.4162	5379.97739	3935.54419	5650.51095	4238.12622	4254.19237	6245.53686	4218.46299	4580.47241	4482.79232	4737.94612	5696.12116	4234.94302	4109.84537	4144.77771	4947.64388	3724.34678	4472.08761	2889.48823	5720.89586	5077.05575	5291.50593	5409.711	6598.05398	5024.88328	4623.55597	5175.5225	5011.08427	4986.03469	5118.21876	4839.35976	4840.92312	4948.98252	4694.12058	4937.73655	4723.0828	4532.34353	4594.41591	4588.34206	5281.6002	4844.51202	5100.51079	5226.53789	4864.27051	4768.454	5223.72632	5011.6058	4765.24574	5055.65921	5075.66337	4574.33207	4689.03241	4508.06465	4869.96833	4668.46161	4863.92586	4298.79122	4447.49079	4730.36494	4312.16069	4582.49699	4599.59963	4122.24539	4717.40854	4576.46544	4383.04147	4748.43212	4775.45748	4960.90898	4701.42768	4602.47728	4438.80974	4231.57414	4600.41718	4585.03258	4344.7493	4516.87048	4577.73299	4466.09494	4598.5898	4579.42699	4700.60759	4551.89538	4561.68139	4440.00538	4782.09489	4077.38773	4392.46179	3945.06515	4214.2236	4481.39486	4534.24584	5944.15824	6527.56468	5961.60038	5839.07435	5726.42009	6548.9105	5844.30401	5912.6336	6518.38325	5500.50914	6104.79566	5421.57537	5238.2773	5400.52819	5167.44549	6556.65484	5678.48398	6107.20408	6535.01457	6135.83044	5294.65612	6726.44898	6147.84209	6174.22345	6261.0438	5879.56076	6011.25782	5737.63365	5813.65805	6344.41878	6180.46472	4406.89058	5222.67201	5810.40477	6173.02796	6135.3161	5955.68631	5220.22014	4252.97511	6005.98819	5763.52978	5751.197	5998.69162	6052.37026	6581.60583	5600.6321	5492.33927	5757.7593	4611.81236	6342.01107	6147.17691	5661.17426	5905.38924	5455.31719	5615.68781	6346.05227	6101.33822	5682.29242	5719.73594	5902.22443	5923.15064	5762.91438	5504.13001	6163.18502	5442.82426	5077.27105	5555.5137	5636.20584	6986.77322	6650.82571
4200	4500	4563.76185	5386.67253	5527.46447	4088.14939	5034.55896	4832.79923	4431.43315	5591.56881	3596.36878	3738.83394	5166.96409	4864.46251	4827.95005	3681.1624	4697.55212	5557.09344	2831.5812	5384.93854	4347.84966	4367.55066	5452.00219	3883.14017	4743.37671	4705.00624	4494.99961	5036.30046	4429.21599	3885.69166	4417.8991	5464.82362	3753.36672	4441.85232	3517.79208	6027.60569	5167.64453	5594.18835	5380.96474	6366.96164	4627.44813	4061.2815	4841.4521	4707.63096	4775.74259	4986.5551	4570.30417	4853.1453	4667.51053	4443.73651	4862.37895	4851.14926	4819.05325	4417.03386	4413.13687	4579.9305	4640.46351	4661.34671	5128.16859	4760.32334	4720.98901	4362.90794	4972.84027	4753.00585	4998.43504	5080.6846	4454.85613	4527.55271	4291.15163	4593.4813	4284.31387	4705.66422	4781.36451	4483.32462	4504.76858	4580.90439	4230.97687	4438.83089	3786.79623	4663.30194	4521.34867	4290.58941	4286.96548	4852.40364	4735.80908	4518.34092	4308.69214	3968.93212	4380.38727	4794.74593	4551.46701	4490.09924	4629.11607	4375.45173	4221.17861	4745.13407	4472.74937	4501.31424	4093.42362	4502.29739	4222.63811	4353.85983	4082.69967	4324.8523	4342.38242	4015.35365	4320.10783	4346.28234	5223.65384	5868.20925	5857.19041	5296.67085	5317.45695	6232.04418	5370.41607	5733.84639	6143.29452	5203.41232	6006.61561	5418.60952	5969.38944	5542.48034	4304.48724	5860.68558	5752.55096	5462.04199	6116.1831	5468.94148	5163.38338	5993.4537	5977.41616	6142.41167	6203.83887	6042.42814	5661.54583	5257.43351	5535.53557	5899.75623	5503.14814	5004.15001	4907.96818	5563.90674	5419.98798	5656.4407	5557.46318	5084.39028	4600.75413	5376.80131	5464.69715	5550.56734	5573.15181	5789.46635	5960.31314	5087.22813	5107.08839	5573.60657	4705.50448	5873.09469	6033.43001	5727.44805	6229.56322	5309.63207	5204.518	6083.00576	5762.86897	5788.52346	5689.07123	5676.97204	5762.8537	5342.51843	5319.33836	5678.77793	5890.82986	5234.24602	4608.16414	5405.74587	6692.3947	6392.71173
4500	4800	4447.70124	5808.66478	5369.7732	3902.37128	4591.25174	4748.3377	4901.90732	5043.42667	3730.64408	3433.69111	4795.48528	4837.77406	5046.33611	4155.06253	4639.48404	5202.34758	5167.93507	5475.73362	4000.27814	4204.41698	5223.29438	3998.86259	4452.49881	4034.5829	4609.11595	4526.16874	4035.09905	3695.47436	4095.17012	4962.58114	3405.21515	5029.98195	3138.71655	5553.44177	5657.78769	5040.839	5260.57099	6124.77087	4519.77518	4246.47798	4974.26366	4579.98999	4273.25639	4638.55588	4625.90223	4697.00584	4860.13667	4592.80087	4621.02284	4423.96538	4558.7322	4237.26296	4729.46975	4561.32283	4800.559	4807.66726	5346.81238	4753.29773	4249.57727	4690.31214	4925.484	4729.4588	3754.1693	5033.86767	4527.16996	4542.2442	4194.77231	4488.44196	3805.29309	4851.24265	4196.12771	4350.12662	4474.67248	4464.86172	4132.37287	4534.4336	4675.38284	4627.50869	4535.51811	4115.71725	4348.89909	4305.10735	4549.78408	4473.97623	4327.96218	4028.30538	4212.38415	4355.08744	4197.15699	4400.30582	4305.28055	4550.58736	4242.41029	4435.60147	4430.56696	4470.54831	4896.34793	4360.24668	4145.54711	4692.38962	4037.53894	3992.44571	4222.07933	3603.95547	4169.51625	4258.10821	5548.13193	5503.85338	5665.92358	5219.63284	5444.34347	5533.48589	5536.96457	5556.06849	5605.51753	5313.23904	5728.48847	5338.88471	5628.27557	5155.1642	4759.52385	6011.68697	5909.79724	5325.67078	6276.79328	5794.42602	4970.78939	5736.26727	6084.67734	5760.82725	5737.14392	5884.4499	5679.02508	5364.39736	5429.92077	5627.41777	5252.57501	4442.35653	4893.01071	5754.79874	5677.31321	5572.612	5321.19136	5027.76526	5208.52549	5551.51896	5469.21209	5256.64636	5449.52999	5401.9527	5714.52682	5126.88505	5251.95104	5342.36866	4506.3121	6010.38696	5611.44863	5841.12277	5902.76644	5293.35016	5075.18212	5541.59135	5818.65775	5443.72152	6741.29978	5396.92401	5376.87675	5430.09103	5124.05864	5560.01424	5187.0399	4885.99162	5046.6729	5388.08642	6419.2765	6198.35452
4800	5100	4194.27997	5116.5422	4900.65367	3755.28458	4736.8696	3907.1969	4827.63648	5017.7379	3963.03176	3138.61192	4552.71987	4662.88377	3706.55984	3375.78736	3776.79097	4676.2443	5061.3785	4742.94359	4012.45363	3149.16925	5043.25957	3807.25041	4172.41798	3861.37197	4222.6652	4977.2013	3614.38413	3073.99328	4691.99034	4436.39047	3499.36739	4238.64104	1841.6941	5551.40848	4363.61333	4546.53233	5227.87387	6406.03373	4241.57211	4189.34521	4825.29188	4391.53171	4096.16966	4629.85053	4468.92753	4457.23036	4389.80333	4578.2314	4788.34135	4125.62824	4034.96146	4161.72715	4156.58804	4810.64506	4552.60315	4539.62349	4942.91094	4891.15531	4482.01128	4199.88478	4595.53406	4513.17062	4210.0472	4897.21215	4259.3395	4386.47622	3980.75166	4381.42565	3475.03257	5353.31411	4215.15057	4426.32675	4286.22681	4578.56888	4159.85519	4296.76861	4286.10625	4275.79788	4153.56621	4197.15708	4411.49076	4470.56938	4636.12227	4166.59878	4360.93219	3630.98106	3948.64183	4267.77321	3775.56732	4666.33836	4029.04177	4522.66805	4003.34835	4066.1419	4419.27004	4435.9727	3995.83471	4065.90691	3945.57056	4367.52251	3867.31814	4002.60427	4323.17623	3610.90529	4188.79991	3975.65628	4862.55299	5311.54506	5665.04436	4931.99306	4686.62454	5326.78996	5048.83325	5417.54796	5591.3212	5140.93579	5652.13782	4848.66228	4669.78735	5097.44866	4427.48084	6000.01622	5640.04699	5353.14145	6186.94483	5665.28241	4966.59638	5337.97457	5667.5148	5715.40364	5334.45329	5637.93316	5374.34959	5375.31595	5017.0267	5256.97753	4772.70178	6163.34166	4391.65288	5812.82396	5696.26646	5880.94539	5463.25419	4932.49807	3806.69698	5048.16757	5073.15637	5159.79671	5688.59618	5512.21091	5345.13106	5115.95125	5097.67138	4967.66559	3842.19899	5803.66284	5528.37554	6316.66111	5348.10058	5332.77127	4821.34656	5594.99379	5488.91015	5268.75274	5157.82701	5210.56017	5272.02984	5084.06182	4607.60335	5476.02087	4796.31578	4666.67197	4698.9674	4933.74347	6163.38456	6066.78602
5100	5400	4102.07926	5165.61573	5076.33125	3669.65182	4589.69781	3762.96507	4209.80887	5056.94655	3702.10727	3105.15085	4409.48892	4707.6454	4311.89296	3239.58136	3438.84335	4647.07737	3640.68839	4682.66984	4086.57461	3603.75336	4986.54636	3653.23398	3660.5445	3649.01829	3688.12178	4623.78045	3688.71261	4116.99146	3698.03598	4744.22501	3082.47107	4372.7669	3168.22331	5681.39167	5091.59344	4631.28729	4846.60631	6175.84573	3621.10544	3989.51571	4578.28028	4249.61155	3711.43641	4402.74691	4220.4039	4345.3241	4602.28779	4310.00067	4380.369	4395.11405	4255.74819	4095.56501	4291.2624	4493.39965	4395.53283	4431.60292	4659.57097	4426.96401	4274.84354	4421.34954	4340.80252	4500.9117	3961.42709	4749.5356	4076.56766	4188.21583	3788.08513	4261.08902	3570.78454	4318.43657	4206.91164	4144.85539	4183.06384	4021.48863	3798.67068	4107.02344	4297.40332	4151.60351	4044.70043	4007.48597	4536.28985	4057.85989	4121.65411	4181.59383	3868.21371	3846.54507	3897.33362	3695.22996	3869.41758	4062.95758	3809.73645	4609.73178	4043.3158	3941.36264	4089.7763	3820.21887	3877.00808	3949.75611	3961.58489	4020.64983	3627.08371	3992.4935	3752.67195	4108.54038	3065.5919	4176.0876	5055.70844	5475.89333	5362.92966	4681.01471	4949.10011	5559.47534	5057.16088	5225.306	5541.03004	4908.28784	5381.14821	4972.95865	4936.20515	5091.73611	5066.55646	5848.7819	5439.29162	5676.31861	5948.66611	5221.17116	4924.4569	5716.49919	5316.76646	5572.53806	4939.54988	5332.23885	5124.57368	4974.01221	4863.42839	5183.17452	4435.83194	4032.26345	4769.04753	4950.14292	5116.31331	5288.1672	4865.20948	4452.6045	4890.26013	4864.20626	4964.09937	4854.11975	5570.83568	4945.42151	5425.71506	4747.80696	4650.53165	4923.84369	4301.42976	5005.32041	4869.21456	5381.66727	5395.05161	5060.01476	4998.6883	5559.23847	5112.32759	4978.50641	5350.81796	5003.87807	5375.59395	4827.5934	4649.84796	5333.1433	4436.66328	5096.31442	3720.20244	4965.95871	5943.9163	5786.88243
5400	5700	3806.29102	4977.75485	4549.65412	3393.5584	4576.30658	3627.90205	4396.82384	4517.05909	2706.71631	3406.37984	3957.9855	4607.76029	4303.42143	2997.40785	3685.94796	4720.16103	6399.90838	4023.25865	3466.18468	3501.11205	4820.29773	3525.69328	3792.74196	3905.03204	3694.70864	4821.57669	3474.43118	3175.00412	3651.65907	4617.24694	3465.58478	4009.27535	2369.44076	6008.86243	4425.27635	4968.0913	5256.07983	4698.94568	3907.62329	3679.83598	4481.16055	4301.16204	3800.33155	3991.91694	4017.55886	4189.79181	4223.6941	4072.84771	4199.59048	4008.80458	3840.25671	3846.74754	4649.7448	4077.0802	4186.05709	3653.67698	4200.50274	4599.6218	4103.23049	4270.95127	4293.28192	3934.32574	3906.26878	4469.43368	3906.27422	3881.90514	3966.97286	3855.90348	3396.12257	4436.65203	4018.23401	3703.27456	4322.68793	3769.55503	3865.03849	3704.64391	4346.43082	4009.939	3873.95938	3662.70176	3870.89771	4050.33809	3871.54043	4055.11387	3989.54456	3594.90301	3831.50777	3634.43246	4003.20417	3506.14353	3895.55049	4255.2197	3789.88118	3695.36914	3895.99441	3851.23365	3267.42385	3880.17451	3787.34542	3974.79591	3535.94841	3551.99016	3653.38195	2530.75131	3214.33594	3963.12563	4819.24102	5524.38608	4713.16713	4869.16438	4495.28177	5193.8802	4920.69206	4937.92006	5248.13403	4629.14135	5254.61332	4897.75982	4771.30886	4668.31967	4563.53183	5212.25302	4946.48995	3777.65418	5287.34352	5152.51919	4774.37895	5853.02276	4891.39034	5138.63731	5299.87563	5136.74149	5110.26658	4659.81656	5210.06761	4644.19306	4052.58014	4009.31415	4964.04149	4786.56005	4996.84496	4848.76234	4869.03714	4156.70009	4971.21393	4697.94482	4779.80076	4616.87799	4954.97695	5192.01526	4850.85524	4547.92212	4808.07341	4302.3757	3724.74261	4773.6617	4858.90284	4869.97955	4819.99253	4745.80363	4614.05892	4796.71346	4679.04301	4711.98149	4725.96695	4723.63414	4949.70927	4540.21194	4725.55613	4864.69896	4742.9342	3165.39234	3646.02034	4606.30855	5592.35685	5478.90582
5700	6000	3887.8031	4533.3924	4320.13832	3407.58915	4052.07703	3939.34955	4126.00921	3575.06876	3201.72378	3277.78271	3992.11893	3835.76347	4500.02727	3382.43381	3527.66605	4826.64465	4982.85078	4358.33911	3375.09907	3074.2768	4508.42038	3416.26165	3265.55219	3156.21224	3755.25258	4022.33712	3613.53992	3328.71049	3067.29112	3727.66987	5017.262	3760.339	2394.5505	5881.8165	4690.90519	4559.16332	4335.65367	4667.48173	4144.35026	4677.4342	4172.68422	4242.29459	4365.49338	3776.46621	4066.01504	3743.42428	4058.13838	3874.66407	3928.65177	4020.90066	3863.11174	3529.27242	3588.85726	3884.8719	3876.06139	4495.95544	4280.1031	4068.07458	3940.57327	4209.45849	4295.01342	4205.89632	4201.36637	4184.40919	4088.78294	3815.7615	3807.52622	3814.46154	2949.63968	4415.05469	3843.53554	3640.59122	3751.31924	4051.63385	3380.85261	3673.07503	3327.33862	3642.80538	3817.14047	3210.84543	3327.84625	3918.10543	4097.82721	3868.23102	3357.74548	3637.31765	2992.07961	3525.68759	3646.40803	3652.26498	4076.66462	3747.24131	3765.82416	3934.76413	3769.63617	3611.22487	3843.97743	3720.14197	3550.15747	3749.49748	3331.08366	3739.98155	3433.70082	3434.6606	3897.36628	3470.3434	4789.5807	5298.93841	4777.96506	4672.63568	3896.54431	4742.91888	4616.25696	4725.74598	5089.18543	4382.76376	4999.13841	4474.99428	4423.89116	4570.91021	4370.07225	4624.49676	4389.56946	5066.83769	5278.57227	4847.44613	4312.04001	5487.43372	5002.01507	5179.68081	4916.09763	4463.13657	4848.1099	4496.50188	4677.93712	4581.96572	3750.3412	4581.077	4097.6817	4532.0483	4534.14867	5248.82115	4664.58581	3828.20384	3804.81484	4413.27603	4614.5727	4098.30604	4703.93248	4717.92591	5082.89817	4700.29084	4245.72076	4688.43272	3729.00068	5155.36395	4091.11213	4930.92115	5316.69775	4696.22371	4771.00555	5224.50318	4931.14781	4746.03799	5379.42544	4511.84093	4572.78061	4775.68928	4177.58434	4869.88731	3868.56543	3705.39057	4226.90975	4751.27935	5493.04272	5433.32043
6000	6300	3624.54079	4205.02109	4323.78187	3359.44486	3504.9419	2919.18948	3350.9437	3982.70745	2156.75135	2842.06493	3744.73993	3210.65607	2952.54456	2267.69411	2904.07917	3510.95139	2400.19926	3416.66095	3690.83158	3754.42258	4096.15805	3114.6249	3341.0343	3265.15724	3537.91199	3658.70355	3885.5875	2927.00352	3663.75476	4027.82079	4502.78107	3661.29304	1446.11668	4603.00334	3491.08029	4452.4102	5047.64709	4017.06621	3802.8158	3460.97205	4197.35518	4201.8018	3941.02718	3934.74935	3809.94808	4059.19444	3720.50181	3665.15241	3945.71929	3795.28952	3803.46455	3470.67531	4440.95401	4140.93999	3696.98414	4101.24627	4446.20545	3918.38885	4027.80683	3428.71456	4117.28239	3847.31662	3181.52902	4138.28201	3617.83682	3807.46904	3457.44161	3972.83526	3273.06574	3700.57333	3580.00967	3618.32436	3832.49272	3552.36339	3459.5565	3511.25414	3080.94417	3535.45943	3559.57639	3313.85585	3634.51015	3826.6334	3454.63818	3368.77572	3218.38288	3153.16463	3937.94919	3538.52442	3697.16425	3201.21947	3725.4186	3542.82747	3425.62229	3770.75324	3917.07355	3548.54325	2961.66153	3552.44319	3429.99257	3697.47955	3130.42462	3338.59679	3233.18113	2777.04144	3034.43345	3449.73232	4602.99301	4420.14887	5037.93078	4218.41255	3506.22572	4654.22925	4104.19247	4423.53495	4578.30952	4085.7443	5134.65422	4593.19961	4379.57928	4356.8297	4174.07431	5072.64219	4329.07784	5052.04546	5605.99307	4434.88973	4563.12368	4483.19784	4791.90379	4897.21217	4117.78672	4759.52305	4619.26785	4427.38783	4438.10486	4724.5383	3960.2823	3540.85054	3658.67589	4727.9034	4308.10025	4694.48918	4074.51326	4048.28468	3910.27789	4302.23331	4323.79888	4138.47255	4493.6894	4532.47234	4348.36089	4073.09858	4006.50908	4287.36312	4342.85278	4483.69737	3859.28666	4461.29214	4623.23806	4385.35042	4237.07018	4679.87602	4426.64675	4322.52338	4557.74658	4264.06831	4180.11438	4372.65479	4060.66652	4772.58017	3955.43997	4395.85467	3538.48388	4262.88193	4996.23855	5065.78776
6300	6600	3729.40416	5405.61457	3852.28059	3098.6888	3493.07477	3527.87934	4184.36452	4357.15941	2316.75416	2620.69878	3679.58247	4557.79785	3164.52311	2627.53835	3056.76187	3586.4449	1574.1872	4653.72106	3717.44857	3665.13633	4211.5584	3175.64188	3371.27683	3211.98573	3418.47604	3588.55631	3958.91475	2909.19187	2433.84415	3592.78854	1966.10312	3923.38839	3322.33237	5626.37161	3403.1278	4304.60755	4994.14271	4588.8004	3946.2954	3387.05075	4027.44502	3775.10793	3356.10457	3900.0421	3749.11941	3946.57588	3485.36054	3824.4894	3973.03703	3952.89653	3416.49746	3164.37597	3314.33996	4039.41308	3676.56618	4351.36988	4407.78486	4149.32675	3812.39953	3883.64486	4248.0981	4011.73529	3576.83731	4192.58239	3548.28025	3828.74882	3263.45332	3438.52157	2897.81822	3216.85565	4928.32509	3576.85755	3242.7272	3920.32996	3473.31093	3582.09249	4224.0042	4016.71824	3835.86141	3135.78951	3675.29582	3811.74431	3788.0625	3484.59996	3227.41699	3076.92225	4409.51994	3596.83094	3079.5838	3491.31254	3282.14134	3669.54496	3507.71734	3563.99184	3456.75451	3627.77392	3770.31613	3493.23089	3153.95883	4157.76696	3251.44096	3453.96311	2753.77946	2878.83651	3631.59348	3120.78463	4640.61105	4719.50234	4391.76598	4207.85241	4428.25443	4971.93049	4188.39382	4448.40294	4845.14894	4204.39131	5119.59077	4722.93097	4115.47612	3955.77232	4031.38425	4640.91911	4331.03029	4980.06928	5487.68478	4856.07442	4171.74444	4958.93788	4753.36767	4937.55029	4877.61282	4442.19874	4121.78479	4115.29882	4313.71593	3938.40027	3948.76561	2720.42094	5418.15081	4538.88255	4238.94489	4877.90311	4061.4297	3791.62762	5785.38673	4804.3726	4566.7138	3845.73706	4524.97315	4423.86909	4313.14256	4354.04561	3713.4426	4285.0785	4481.54974	4444.30224	3599.16689	4403.71528	4274.16262	4406.9847	4065.76721	4435.65665	4332.98135	4340.15721	4698.82231	4317.85165	4226.5097	4737.65815	4459.4764	4535.55782	3411.18477	3936.34936	4172.076	4009.01354	5393.33697	4979.72652
6600	6900	2865.72071	4146.59341	3557.18057	3037.50681	3570.10244	3358.51788	3308.98804	2966.73107	3048.13389	2625.75728	3447.58099	4168.79535	3424.70862	2650.60279	3049.80585	4352.5792	1080.06715	3943.22787	3156.06843	3911.67293	3559.24127	2962.02765	3233.85284	3230.07492	3368.81105	3720.11972	3808.20951	2473.17893	2816.04197	3579.08406	6035.84192	3935.72276	1050.94334	5056.82775	3949.58863	2869.3418	3377.7355	4458.50169	3681.13664	3568.0572	4046.85024	3366.32316	3329.50221	3548.331	3628.44722	3666.34871	3735.5151	3523.29372	3832.06518	3621.60258	3068.14651	3205.61445	3599.62824	3690.39811	3871.92972	3916.20597	3926.34888	3534.97487	3708.594	3156.84701	3809.09022	3499.7517	3182.0788	4024.47845	3552.332	3413.45077	3185.58931	3543.68706	2951.0026	3512.94481	3073.72838	3189.00775	3308.61914	2349.46485	3340.21213	3451.78543	2685.14679	3238.38911	3268.2387	3121.85894	4014.77783	3500.84604	3764.26922	3282.42869	2946.19275	3299.04512	3048.23546	3278.82234	3491.17651	3509.53229	3354.63227	4239.23464	2937.53428	2950.80536	3371.47068	3233.34127	2861.94576	3329.99398	3106.56409	3342.71015	3028.64846	3180.17259	3408.82871	2821.04633	3208.3115	3085.54681	4499.86195	4861.61701	4430.54336	3679.68563	3513.07058	4350.4911	3874.06266	4282.69402	4226.69446	4125.15939	3888.28469	4320.29635	4195.80878	4103.59428	3503.42244	5402.74699	4483.42708	3576.98363	4537.65965	4377.87474	3886.96174	4233.70107	4252.52736	4357.00743	4306.72933	4464.97152	4170.64229	4266.13625	4025.27345	3991.08181	3745.64198	3453.58542	3171.76367	3963.74957	4086.02986	3787.23949	3839.37601	4206.87758	2244.20845	3986.7503	3825.29762	4115.43938	4850.50343	4269.99046	4297.47054	3855.73948	3979.34368	4492.97315	3602.87772	4949.26271	4677.74769	3906.72763	4550.08288	4790.25579	3637.60987	4054.93247	4589.44728	4141.29779	4580.76427	4106.05545	3922.49819	3889.25405	3923.93821	4305.54919	4549.66955	2753.97886	4857.32963	3738.71949	4871.98655	4661.58397
