frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
3600	3900	6384.94763	11168.51149	10195.93284	6773.42538	8952.04933	8866.91435	10362.77457	10772.94988	7023.74613	5239.69099	8674.59477	8799.70534	9334.77721	6338.22602	9149.0132	9148.38285	10407.79293	6619.82497	6597.13458	9557.28464	10114.11067	6931.40729	8716.0046	8742.04577	9783.19453	10173.83447	8825.73756	8904.6202	8085.57383	8810.48626	12646.20312	7970.63265	5176.31002	10922.71335	8093.8601	8333.81392	7413.52508	10502.2743	11811.90888	11056.26953	11126.7763	12331.33484	8820.74097	11637.92956	11553.61111	11301.42555	10537.00509	11744.34095	10884.77344	11415.74878	11771.63459	11497.51712	9168.7696	9990.48575	11521.66896	10356.31081	11190.20042	13236.3966	10849.49055	11881.53055	10470.3638	11715.77832	11322.23231	11995.74965	11030.23313	11119.43282	11389.37914	11481.05523	10305.01558	10019.02962	12744.99635	10965.12017	12646.70245	10515.93645	11255.36045	12172.087	10090.81088	11505.42998	11732.24754	11625.00861	10548.57465	12216.29201	11201.00083	11486.38412	11677.3537	11373.57248	10333.33164	9294.62865	11376.49758	10932.76256	12065.14138	12681.82957	10339.79713	11916.79446	10646.94975	10748.01698	10424.3605	12154.30564	10475.22238	10723.62038	11300.17813	11219.52884	10529.90894	10300.06991	12755.68464	11466.49937	12928.95511	11795.83172	12943.51404	13447.00647	10005.79045	13358.21866	12280.85119	13382.93987	11946.67877	12573.87218	13361.58373	12354.48239	13216.34805	13333.73357	10430.25684	11663.15633	13114.37395	13076.59868	13950.6653	12629.97991	12468.98326	11637.94048	12165.03824	12330.7012	12688.276	13853.59992	12920.85288	12794.23316	13326.67114	12640.32008	13999.1282	12236.24593	13628.69648	12177.50308	13245.11852	11944.7798	12682.15239	13258.2636	10054.81698	12639.50318	12707.9086	13529.47708	10918.75395	13173.33651	13108.42887	12681.44992	12947.50973	13351.10719	10982.76393	11832.07069	13037.12597	13805.0394	14071.03527	13129.85936	12041.74784	11644.65776	12571.68444	11842.83694	12098.25572	14008.91122	12733.32377	12017.55915	13086.35241	12519.29045	13612.02738	12235.85861	13680.14347	12215.21348	11751.16262	11767.64048
3900	4200	5794.63083	9251.29419	9232.52789	6406.58729	8601.85946	8056.53964	10375.99623	9427.73408	7664.88806	5370.69278	8109.09288	7974.55477	7263.81865	6042.19968	8430.54035	8568.35295	10512.90608	6562.32957	6646.47839	9375.38784	9374.92892	6329.45401	7545.47234	8584.09839	9370.01185	9447.75333	8360.41205	8196.99204	8403.95645	8677.62457	11968.61807	6973.41641	5202.46122	10546.02659	7428.10805	7124.14308	7329.38078	11059.91099	11791.8322	10939.36556	10991.50127	11615.65639	9652.26204	11138.42236	11120.7017	10716.19749	9951.38624	11160.05833	10912.16606	10963.35098	11463.33326	10983.60919	8967.50435	9387.47556	11005.12382	9981.61474	11020.24574	12370.01825	10387.68814	11256.3691	10117.06946	10711.58318	10641.75598	11675.75982	10399.08756	10378.50989	10614.57983	10683.89149	10121.50468	9853.51125	11637.64834	10840.62998	11655.72631	10742.77334	10652.9386	11751.46281	10680.66032	10939.44686	11231.22698	10882.84958	11236.56687	11703.96396	10994.16285	10636.79916	11539.2428	10881.1406	9157.46682	8536.40082	11097.96104	10495.79605	11256.27937	11701.69732	9859.05428	11037.47028	10301.19913	10792.53086	10118.18365	11537.73699	10032.95249	10215.8134	10687.94068	10802.72168	9937.47461	10331.19239	11615.05501	10653.86374	11977.68728	11889.66789	12374.75665	11873.92922	10330.57206	12750.14341	11689.31401	12493.53502	10373.42054	11980.92252	12450.3819	12198.8319	12940.68904	12703.18013	9649.61775	10820.73642	12842.37709	12355.30263	13247.58086	11909.79728	11773.70361	10856.31097	11449.04437	11202.84059	11529.3893	13167.28559	12280.02183	11579.83958	12407.22393	11778.83966	12747.61646	12617.47604	12358.07175	11604.79969	11533.17704	11359.5963	12280.67741	12714.4951	10938.08346	12386.60859	11968.24036	12642.01806	10948.60591	12430.45219	12457.86331	11926.68159	12534.78321	12441.08367	9860.91982	11160.84178	12185.07141	13483.75302	13028.13308	11802.6205	11309.54145	10922.23265	12058.52779	11119.05814	11954.82918	13354.93843	11919.59741	11175.54598	12260.14406	12086.29182	12114.22705	10775.00282	12625.66322	11145.65058	10883.23845	10967.23056
4200	4500	5495.27575	9527.63536	8697.0199	6186.50231	7823.45716	7955.53782	9861.76065	9629.55376	7015.0579	5027.3621	7315.55805	8029.43184	8246.60169	5294.52141	8561.69408	7186.41782	10506.06683	5706.74136	5925.04045	9714.24527	8972.17724	6382.99563	7303.65905	7526.04422	9780.74112	9670.9329	8267.31272	8375.94245	7984.87766	7731.98316	9731.20176	6875.25698	4027.05229	10965.83102	6621.35293	6641.58875	7287.7011	10250.29958	11285.78971	10442.7618	10239.64025	11370.46156	8462.19878	10518.17973	10895.35951	10306.53344	9650.04789	11013.11586	10418.37379	10304.20945	10514.52454	10505.38834	8564.20957	9941.49397	10621.32848	9625.02838	10409.94793	12044.56812	9955.20051	11071.94773	9774.83718	10327.56049	10029.96562	11254.30508	9960.69767	10690.9575	10374.44198	10541.67011	10077.00996	9630.22994	11044.58913	10322.12711	11366.9287	10356.32041	10291.73384	11634.05266	9623.31786	10194.30425	10991.98992	10707.3227	10032.54046	11434.031	10367.76117	10420.51037	10975.60342	10277.17707	8701.26533	8394.39102	10398.65709	9616.6636	11074.45092	11886.36709	9667.05619	10851.39839	10337.06646	10100.33962	10578.72972	11150.28943	9935.22297	10040.62903	10049.2137	10322.90768	10892.31875	9730.59601	11243.24138	9936.22261	11496.10465	10617.90025	11858.63118	12072.19523	9846.59756	11972.1941	11464.70333	12173.10907	10436.35311	11555.95614	12555.25155	11234.47816	12037.47222	11928.14772	9106.12397	11034.98915	12149.58493	12358.48874	12494.7551	11946.81656	11072.10336	9929.72566	11137.69211	10893.11048	11286.95359	12642.34401	11567.9566	11263.69945	11923.60385	11444.7054	13008.00536	12617.27631	11658.4453	11190.80062	11880.84482	10659.31606	11268.00334	12805.82876	9010.19338	11375.40242	11314.15483	12383.92207	10779.00071	12127.15305	12002.53882	12247.1214	12127.67944	11749.35194	9355.91999	10853.46282	11726.2535	12260.25098	12463.87724	11798.56311	11218.4812	9971.50883	11761.98615	10835.15923	11039.66931	12421.76047	11387.1437	11108.90626	11785.78488	11696.2131	11917.5344	10218.2934	11922.83998	10805.79326	10380.39786	10313.87413
4500	4800	5668.08869	10143.70261	7867.52275	5980.0407	7305.92286	8363.33339	8625.47089	7911.20461	5887.22743	5037.99179	7214.88478	7653.505	8212.05226	4465.4313	8905.45536	6959.34393	9756.85025	6649.05655	5626.4109	7781.89097	7898.26929	6011.89171	7074.04686	7409.72915	8985.62576	8879.36216	7020.90553	7467.94497	7783.78398	7121.89322	9345.75596	5871.59281	4422.36519	8307.45458	7113.12704	7200.52658	7179.01251	9707.39392	10934.02822	10196.17853	10099.88662	11355.52787	9148.02732	10399.57176	10269.8573	10053.23161	9361.9743	10907.33052	10293.28787	10190.09778	10852.69705	10163.41295	7559.64761	8283.81483	10436.064	9385.77646	10244.82483	12317.01619	10145.40871	10636.82129	9589.38507	10168.27514	9930.93841	10877.02213	9790.15263	9742.47971	9956.0164	10095.55761	10166.54525	8306.74115	11997.91136	10161.12126	10890.78269	9616.95306	10090.41865	10631.34952	8986.54716	9567.39682	10395.80634	9949.92639	9694.6588	11204.99237	9833.28915	10052.14351	10349.00785	9835.13143	8999.07036	8347.14557	10263.3259	9168.51285	10374.85123	10936.80817	9504.88439	10946.04155	9671.53668	9571.00976	9070.95428	10847.32985	9781.15048	9794.92821	9913.23359	10201.63282	9524.78552	9576.81935	10722.9221	9988.39807	11550.28197	10823.87645	10921.60686	11646.23194	9533.39132	11593.14844	10759.52707	11992.76854	9675.79929	11149.63097	11721.37821	11502.34163	11647.36242	11307.67147	7914.01624	9742.94206	11758.84649	11533.36379	11904.17723	11363.5149	11191.62606	9890.81212	10389.8404	10368.24361	11219.38206	11850.35732	11197.66524	10773.7909	11028.31695	10765.51046	12451.35633	9393.79194	12231.98131	10884.38816	11180.26056	9945.50214	10822.00815	11524.23978	8446.43718	11331.71943	10790.4319	11617.59812	10085.02107	11580.52096	11087.60933	11025.16093	11280.49871	11384.63911	9667.70573	10379.68405	10863.29134	11566.26263	11626.34051	11308.73865	10714.72924	9627.80875	10655.02315	10283.83816	10317.32976	11808.5002	11240.37095	10550.64523	11513.08897	11055.96025	11981.85335	9840.99793	11066.30809	10572.24475	9917.37455	9592.81755
4800	5100	5161.2833	10155.46627	7566.22728	5531.17902	7422.38931	7500.23273	8743.91172	7909.62523	4897.97287	4770.01943	6362.63116	7126.61578	7042.08578	4818.01668	7352.32195	6866.12255	8485.47792	5877.14446	5028.42634	8941.20684	8125.69541	5754.04664	6118.5704	6340.27123	8629.33214	7979.91453	7220.70982	6743.83904	7147.3568	7229.51845	7979.99873	6261.42367	3639.53167	7987.30542	5587.39518	5127.36277	5828.89983	9191.18589	10498.75324	9689.61851	9974.17595	10642.66039	8751.29163	9657.66546	9762.22115	9483.15089	9480.315	10045.65383	9624.03424	9697.91633	9889.52011	9601.38342	8096.51893	9349.89365	9805.53242	9035.59453	9782.70363	10876.38469	9099.57888	10324.66166	8697.97116	9856.82906	9264.85651	10598.68653	9469.1702	9719.01084	9664.10788	9727.62354	9109.9506	9084.35926	11285.80305	9573.44908	10465.65934	9812.76147	9965.58807	9985.36596	10801.51566	9826.88861	9715.28808	9920.40321	9133.80443	10921.2691	9362.2588	10085.55753	9769.84721	9739.80632	9509.42345	7711.45545	10044.22636	9282.02058	10245.28723	11066.49025	9374.84867	10469.83831	9393.21553	9198.09442	9755.98873	10556.4409	9252.04457	9266.44588	9557.86424	9671.81361	8869.05825	9250.70448	10790.69976	10053.7982	10280.74736	9570.82682	10797.11323	11401.74669	8211.38912	10938.49583	10163.18185	11702.74322	8756.66305	10470.88384	11185.63277	10763.64962	11148.41278	10667.78458	8721.69536	9721.91982	10833.39819	11541.26391	11241.54039	10883.65453	10039.8254	8767.03157	9795.92757	10042.70741	10187.90542	11474.89933	10563.87965	10566.04761	11245.46488	10706.84793	12049.24242	9978.7977	11233.71849	10213.93235	10531.98679	9634.21459	10515.79407	10465.25974	9542.15003	10767.19998	10232.08691	10441.56624	9397.84549	11083.59664	10788.11437	11059.20941	11264.41615	10634.37288	10044.29439	9824.86638	10951.14408	12135.36045	11652.19044	10994.52137	10305.47043	9605.91172	10374.59978	9866.98244	11139.23861	11573.86762	10160.36439	10107.79226	11289.22481	10163.32171	11203.96269	11229.33421	11344.25877	9904.81632	9572.06394	9193.547
5100	5400	4853.9075	7445.59794	7285.27644	5612.76055	6713.0142	7057.63135	8809.8597	7982.07423	4925.17537	4728.90342	6456.08765	6859.89016	7257.54221	4572.3569	7549.32039	6942.9268	9150.42561	5181.46665	5353.94393	9138.9491	7286.16503	5423.88864	6520.87309	6779.40021	8574.09259	8397.45157	7139.27906	6624.1218	7501.37529	6555.18154	10435.92939	6329.38618	3124.16165	8513.59522	5510.88817	5048.00759	6755.05512	7050.74165	10659.46751	9469.35909	9148.04187	10065.84272	7896.10626	9242.30889	9568.80139	8949.66264	9119.61221	9767.94411	8699.42834	9598.21127	9093.05346	9647.80361	6718.47529	8430.20798	9598.17478	7988.60008	8704.29161	10679.70699	9747.01286	10031.11164	9127.63103	9817.98464	10150.71959	10273.28299	9214.39932	9159.96682	9384.67217	10138.77008	8672.12035	8602.30865	9966.39286	8670.17295	9434.28392	9700.08614	9138.78162	10031.28949	9515.70943	9293.01308	9839.01354	9361.90447	8997.43907	10472.8269	8958.22874	9206.94969	9760.72057	9547.87775	6827.41803	7199.37903	9935.31708	8583.77612	10230.97821	10062.46868	9335.43158	9688.57922	9195.96638	9230.68723	8791.45591	10154.72862	8924.65559	8963.8759	9550.63073	9586.56024	8478.86446	7917.2236	10129.92135	9793.98141	10604.87814	9128.15588	10105.46854	10648.83042	8457.20704	10074.2155	10062.46717	10852.10938	8469.06198	10213.24306	10770.42699	10619.51295	10277.1569	10486.21526	7341.4359	8804.82502	10814.92759	9855.34296	10663.24811	10771.33991	10113.12888	9210.08717	9869.31515	9845.51356	9524.74767	10982.47946	10406.96853	9197.53297	10560.47889	10655.35149	11635.96205	10409.70194	9919.82802	9089.14634	9967.44941	9249.08834	9696.43173	10575.12764	7948.24982	10235.87792	10065.38118	9926.07958	8439.42085	10440.73082	10100.62041	10381.83958	10302.44055	10314.07109	7972.63794	8553.33874	10749.14095	11088.87419	11095.24055	10078.77828	9994.47484	8720.10149	9834.89589	9432.20739	9761.72097	10984.36567	10239.19735	9385.35145	9940.20611	9972.80714	9768.36984	9427.23681	9728.69646	9300.37995	8601.7754	8800.01539
5400	5700	4878.06551	10141.96655	7076.17185	5240.21865	6745.41691	6541.97255	8588.13473	7333.22451	4780.22274	4058.77088	5791.18988	6745.91057	6194.56795	6064.72683	6144.43004	5607.32688	11976.69425	5583.82665	5232.87379	7433.34222	6864.97278	5351.80078	6271.88665	6912.11554	7392.52936	7601.51068	6309.38561	8146.49115	6766.79918	5479.79353	9697.32949	6229.37477	4444.57303	7777.65061	4915.15057	5705.196	5641.66261	8894.78777	9683.02668	8680.09059	9189.09451	10392.99069	7002.82215	8760.88112	9244.65446	8629.95147	9017.9207	9996.1475	9045.87426	9356.18122	9453.26265	9129.50771	7212.55837	8261.99817	9023.81339	8403.95727	8685.58345	10912.33195	8658.39539	9307.99641	8639.04801	9129.67975	9437.27697	9607.32365	9326.9928	9231.13592	9181.39161	9287.22797	8643.21356	8256.29602	10001.70744	8667.43195	9580.87299	7930.92577	8851.91434	10193.43637	8220.57898	9299.17218	9528.21844	9287.66326	8794.29309	10292.02956	8473.70494	9076.0715	9607.49916	9146.15506	7827.12307	7030.63327	9491.39781	8010.60518	9654.08531	10264.72549	8469.24859	9251.47378	8838.83618	9123.00255	8456.0512	10020.53865	8518.7731	8654.72856	8977.16845	9144.61052	7400.37552	7239.56929	9475.43382	9308.30247	10186.09498	8773.841	9248.65269	11062.82907	7235.8184	10347.37643	8953.92473	10288.03998	8565.98	10161.28169	11028.49935	9775.96834	10795.97479	9850.62582	8222.46907	9161.9711	10149.26848	10739.74958	10153.50398	9447.56399	9464.96421	8274.3988	9558.27704	9494.35579	10341.93032	10131.26304	9880.87008	9734.46474	9994.98418	9047.04752	10282.472	10613.12834	10650.48832	9264.07169	9362.40162	8234.96161	8883.4067	10825.36451	6826.12476	9978.95067	9132.59745	10078.6077	8770.04442	10275.86982	9314.35076	9377.09053	10145.55901	9914.16837	8431.98115	8624.94193	10094.47429	9890.69364	10379.85526	9956.00179	9136.78829	9075.58212	9464.94779	9068.05584	9353.36822	10628.64813	9730.52719	8821.25076	9855.08392	9753.00099	8526.3622	7386.17602	9397.17893	9432.48477	8327.70597	8408.94012
5700	6000	4798.12975	8846.22683	5951.73613	5154.49928	6314.051	7185.14564	7713.38758	7792.33271	5377.18167	4117.11673	5604.6397	6273.51737	6229.50326	4342.97433	7250.99049	7029.7644	6537.29804	5920.11422	4542.1274	6918.46708	6436.03413	5108.48344	6269.76447	5993.37113	7933.45183	8421.62671	6000.72435	6651.01396	6893.48709	5753.46351	10176.96206	5464.90384	3555.0454	8103.26895	4905.65521	4688.4378	6223.19444	8990.64267	9561.52988	9234.21969	8613.29691	9644.40482	8890.76162	8970.88966	9129.52517	8304.11692	8193.06613	9428.91199	8609.93352	9105.44821	9148.12577	8645.77338	7368.46743	8121.94219	9149.12422	8325.46942	9060.90732	9976.34938	8730.68081	10838.35511	8396.41463	9530.97609	8396.70466	9431.72561	8664.79076	8974.31886	8850.58698	9315.08889	8028.3678	8227.19388	9470.96843	8595.28048	9246.10191	8313.35972	9315.4632	9784.03286	10004.00662	8457.12628	9262.24546	9405.99122	9288.78142	9670.56084	8388.23906	8716.01517	9616.8847	9127.4942	8070.58491	7273.78013	9461.42052	8137.20045	9507.26452	10814.29131	8459.67316	9521.12838	8525.08991	8301.20297	8224.7382	9571.28938	8010.79736	8759.0072	8827.49422	9135.83317	8824.18736	8707.6171	9395.93786	8973.59466	9430.11582	8206.83105	9062.87852	9463.91051	8651.80119	10125.54573	9181.68676	9444.79664	7689.87717	9474.872	10309.83385	9759.13975	9842.19757	9434.35503	7370.08662	8360.82982	10025.69268	10602.43253	10624.08377	9293.24335	8974.95241	9276.25757	8748.84318	9029.28398	8855.97097	9631.58723	8954.8641	9003.40194	9740.54982	9408.28614	9751.05316	10481.69957	10232.97101	9022.83595	8832.37756	8151.59493	9418.68048	10073.4172	7785.44721	9727.7413	9132.18565	9953.67453	8390.34275	9463.15026	9132.54209	9108.50958	9791.23331	9735.86966	8083.38811	7985.78911	10079.63116	11131.78186	9985.44297	10087.48524	8752.77124	7564.23638	8795.88471	8549.47507	8960.31138	10283.63138	8771.23164	9128.95618	9894.3852	9268.69435	11204.66548	9248.74394	8852.75656	9061.92773	7840.19389	7692.93019
6000	6300	3733.60946	7630.65079	6125.38011	5065.76418	5482.32962	6018.90456	8021.43311	6792.03277	5045.91859	5524.20368	5786.61818	6624.77323	6810.83748	4597.38159	5624.58545	6237.34905	9870.39525	4616.60967	4846.92684	6379.93469	6155.80371	4949.01189	5654.27788	6398.13123	7365.55088	5396.98262	6128.13606	6965.08114	6833.87354	5527.77943	6391.72871	4554.73323	2997.39268	6830.69352	5502.67813	5736.00048	5252.04911	8582.41995	8450.83916	8312.20489	8079.88232	10327.46708	7103.59024	8618.15812	9021.10986	8203.80608	7490.77826	9097.18085	8643.3479	8333.99027	8496.64161	8787.03472	7460.67991	8417.4061	8255.29841	8088.37011	8890.06042	10143.73207	8349.86498	8833.95535	8239.3327	8808.51839	8528.77903	9284.84971	8065.53388	8656.62902	8653.30141	8341.43464	8020.32738	8281.23573	8842.41552	8676.66511	9628.85463	7923.40242	8481.6048	9760.20241	8502.97331	8051.3905	9001.13311	8610.70178	7837.21187	9606.06886	8650.22679	8581.8047	8742.64446	8932.79099	7279.54777	7082.69402	9231.36588	8237.4787	9304.07946	9528.33737	8614.24642	10271.14343	8609.74506	8317.8259	7834.85628	9510.76836	8027.59625	8128.38685	8702.11817	8164.86564	8498.87495	9365.34114	9327.91119	8664.73545	8617.67496	7121.91778	8420.81743	10563.3852	8206.39443	8963.83865	8761.08788	9656.25792	7472.80422	9400.51614	10033.23573	8864.08616	9288.78716	9446.4514	7019.36391	8980.37156	9216.66336	9099.90299	9958.6808	9846.11167	8521.90647	7502.84174	8953.022	8583.73087	8832.61183	9541.2775	8844.42601	8893.5317	9453.63559	8808.97262	11208.4616	12431.58771	9360.97755	9287.91496	9131.32392	7372.51667	8525.36073	10739.97709	8187.46396	9582.11116	8501.15165	9759.5945	7735.31621	9655.55325	9554.00164	9226.20806	9480.45121	9961.46655	8021.0809	8328.16398	8897.94853	9791.83448	9808.40246	9893.1913	8624.46665	7605.06012	8673.19835	8297.93372	7945.22889	9921.73635	9106.4972	8326.90909	9397.44288	8544.73603	11096.08381	9087.73657	8747.93409	7951.60198	7515.59882	7537.57555
6300	6600	3976.33197	6846.63292	5393.08074	5027.78251	5849.37361	5833.83789	6541.19703	5411.6473	3417.48185	3492.4425	5441.5201	5033.40908	4659.9672	4204.55504	6111.41271	5206.90166	8700.06093	4222.00939	4337.69565	5917.0641	5373.79401	4736.58408	5688.44385	6184.46511	7351.37963	6967.47911	5457.25839	6836.93488	6916.52665	4925.56428	10425.36387	4308.45223	3293.07208	5448.66826	3596.25901	4779.68815	3852.94813	5867.68218	9137.91729	9131.04395	8262.84366	11318.7315	8368.08817	8250.11599	9101.58894	8288.37376	7746.68413	9251.30986	8062.30421	8690.92032	8872.92577	8751.69151	8024.54091	8058.84408	9009.34527	7851.03566	8061.92013	9800.42236	8183.90151	9206.04983	8177.55384	8892.66633	8242.3256	8998.43209	8402.34269	8291.94852	8101.67345	8880.87065	7802.7176	6940.8689	9752.05643	8700.33673	9435.12441	9166.07817	8457.06972	9488.73523	6939.32272	8134.57952	8517.16256	8528.93298	8297.97965	9688.3062	8180.03716	7921.17201	9084.48027	7906.93535	6422.27749	7188.9432	8595.94236	7600.68175	8375.03462	9505.11471	7684.97827	9330.98984	8316.56594	8222.59742	8443.14882	9223.53411	7892.53065	7921.77738	8545.72067	8594.48741	7621.81514	6691.3608	8642.55037	7774.26868	9040.17432	7199.55352	8710.81911	11018.19395	6203.65377	9298.83737	8691.09773	9482.53845	7307.40747	9233.26667	9230.35964	9651.25076	8733.16983	9743.32432	8034.18424	8667.44693	8841.93011	9115.21827	9708.70188	9355.25222	8243.7197	6771.48843	8616.96846	8614.78753	7806.98358	9248.82563	8896.16596	8314.95138	9311.40928	9023.39477	10310.08514	7791.96639	9939.46287	7845.51352	9466.61142	8072.08869	8105.91907	9391.2543	6190.63225	9350.69261	8195.20005	9102.77522	6737.43835	9418.58247	9484.9286	9211.52993	9252.68895	8591.918	8047.88133	8411.2277	8364.88113	8779.93489	9056.75311	9229.29529	8337.52094	7449.65427	8190.7408	7757.99903	8814.21975	9603.19865	8731.76425	8468.99475	9070.08614	8794.45162	9187.24589	6354.2913	9338.48656	7481.2363	6966.20251	7059.96421
6600	6900	4040.6232	8460.62295	5868.66898	4799.28276	5928.78863	6316.94723	7736.89925	6660.79537	4861.75152	4172.57016	4949.61387	5647.25337	5718.13944	3980.49553	6526.5919	5321.70333	8063.47922	6065.45931	4573.80722	6971.13825	5930.30796	4767.14423	5126.27076	6459.42597	7419.53399	5661.34405	5695.62019	6035.66417	4517.46771	5716.08187	8132.67329	5722.58668	1153.32772	4984.0636	3079.56088	3874.50938	4862.57353	6038.79076	8884.95309	8571.41121	7731.23059	9518.21394	7588.09127	8586.22306	8542.5109	7271.16743	7439.59293	8817.28351	7848.25046	8438.24489	8482.5708	8477.66631	6405.90096	7155.12088	8651.71214	8890.65286	8131.81836	9391.4927	8027.38327	8093.71683	7336.74531	7809.85127	8956.70065	8748.02774	7712.98268	7913.17379	8361.46075	8920.85537	7602.34721	8038.13726	7492.39501	7643.92594	8887.24343	8960.35956	7304.98043	9431.87115	9379.55181	7957.13459	8760.3186	8121.77895	7398.9325	9336.41762	8427.48543	8506.37366	8054.92415	8050.88805	7275.81663	6323.81274	8084.46962	7825.69753	8054.56314	8934.29568	7808.78069	8459.85173	7576.12058	7934.02122	8734.6996	8557.26853	7748.79319	7458.67592	8546.47653	8441.68495	6535.50738	8864.6044	7767.48099	7831.54375	8987.04656	6549.6088	7100.3279	9220.99566	7545.81861	10353.76027	8627.09654	9242.52937	5799.00452	8837.74132	8457.95432	9759.45624	9084.31949	9758.3929	6854.92732	7068.13585	9268.58556	8816.67979	9046.12536	8694.5508	8838.349	6391.1501	8417.13225	7715.02733	8633.6663	9166.48513	7963.71832	8506.0224	9197.71112	9028.03549	10360.74956	8263.02452	8902.7567	8052.49481	8130.76414	7682.29084	7644.79852	9619.25794	6756.08689	9338.3216	8113.49692	8950.06118	6545.38941	9168.71666	9060.66547	9319.76361	8610.26193	9013.47685	6390.37429	7667.36721	8361.59835	9306.69578	8535.94	8656.40343	8324.74502	7135.51249	7649.69293	7861.12192	8984.94965	8760.73578	8677.14165	7347.69278	9716.98717	8148.2858	7716.92366	8848.32983	7368.3364	7740.58619	6824.22168	7092.50779
